uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
20930398	0.000250834530334	0.00515636418273	0.0714589118533	0.000906268420578	0.00324036828462	0.3	0.125	0.166666666667	0.844311377246
143697407	0.000114343955766	0.000143422050116	0.0215948460519	0.0119178137426	0.000134084204881	0.4	0.125	0.583333333333	0.0
2291500309	1.44434470442e-06	0.000105859132228	7.27650444003e-06	1.92006021309e-06	0.0	0.8	0.125	0.75	0.137724550898
352663209	4.88669958328e-05	0.000539540093293	0.00953403994255	0.00423757289029	4.46947349602e-05	0.5	0.0	0.5	0.215568862275
14616266	0.000626364153483	0.011005934941	0.0836179507726	0.0207539308433	0.00914007329937	0.2	0.0	0.75	0.952095808383
2277153890	0.000181024536287	0.00318260358828	0.00540098542061	0.00735767073655	0.00176544203093	0.8	0.125	0.666666666667	0.604790419162
455246957	8.54570616781e-05	0.00156398330841	0.00805781910428	0.0218522052852	0.000648073656923	0.6	0.0	0.25	0.910179640719
1400974436	0.000110492369888	0.00291624835235	0.00331171908327	0.00694677785095	0.000178778939841	0.7	0.125	1.0	0.455089820359
449119247	0.000153100538668	0.000997124729376	0.0373130052054	0.0727165203901	0.000849199964244	0.5	0.125	0.916666666667	0.730538922156
330816423	5.99403052334e-05	0.00204888643023	0.00817151448616	0.00510736016681	6.70421024403e-05	0.5	0.125	0.5	0.766467065868
29204608	9.46045781394e-05	0.00411143210332	0.00878365042217	0.00992095112103	0.000178778939841	0.3	0.125	0.833333333333	0.0
2733660094	3.1053411145e-05	0.00113713196877	0.000910472618059	0.00771288187598	2.23473674801e-05	0.8	0.125	0.916666666667	0.604790419162
4756963587	1.56470676312e-05	0.000143422050116	0.00246582544212	0.00867483204273	0.000111736837401	1.0	0.125	0.833333333333	0.0
22045364	7.75131658038e-05	0.000788821275637	0.00181003047946	0.002640082793	0.000357557879682	0.3	0.125	0.666666666667	0.724550898204
4136625193	8.61792340303e-05	0.00304259634888	0.000150077904076	0.000167045238539	4.46947349602e-05	0.9	0.125	0.916666666667	0.88622754491
372046661	5.65701675897e-05	0.00494806072899	0.0106900945855	0.0167659657807	0.000312863144722	0.5	0.0	0.666666666667	0.934131736527
849310634	0.000120362058702	0.00133519099036	0.0108356246743	0.00214662731823	4.46947349602e-05	0.6	0.0	0.916666666667	0.461077844311
24036997	0.000448950478957	0.00621495550502	0.058339374348	0.000120963793425	0.00113971574149	0.3	0.125	0.416666666667	0.22754491018
1141088486	5.17556852417e-05	0.000928828515035	0.00582484180425	0.000816025590563	0.0	0.7	0.0	0.666666666667	0.0
3014684283	0.00407353351469	0.0207347306739	0.0391958007293	0.0296764506535	0.00107267363905	0.9	0.125	0.833333333333	0.359281437126
3293949957	0.00011121454224	0.000949317379338	0.0187597380095	0.0338026600514	0.000268168409761	0.9	0.0	0.833333333333	0.712574850299
727272715665690624	1.27583782224e-05	0.000191229400154	0.00105782183297	0.00078338456694	2.23473674801e-05	1.0	0.0	0.583333333333	0.706586826347
2752545437	8.47348893259e-05	0.000652228846955	0.0374030519479	0.0855252420716	0.000357557879682	0.8	0.125	0.666666666667	0.40119760479
14368656	0.00021135577508	0.00112005791519	0.0295553419093	0.037295249579	0.000603378921963	0.2	0.125	0.25	0.0718562874251
20405419	0.000165858916891	0.00508806796839	0.0590461048417	0.00275528640578	0.000178778939841	0.3	0.125	1.0	0.706586826347
2682726528	4.38117893674e-05	0.000833213814958	0.00554287725719	0.0148670262299	4.46947349602e-05	0.8	0.0	0.416666666667	0.796407185629
717841856785088512	8.61792340303e-05	0.00319626283115	0.00424038296243	0.0135229840808	6.70421024403e-05	1.0	0.0	0.833333333333	0.251497005988
2889092479	1.17954817528e-05	0.000119518375096	0.00309615263923	0.00263624267257	0.0	0.8	0.0	0.583333333333	0.269461077844
3182191980	3.44235487886e-05	0.00304259634888	0.0527582954425	3.07209634094e-05	0.000670421024403	0.9	0.25	1.0	0.419161676647
2582869146	5.80145122941e-05	0.00361969936006	0.00255678174762	0.000399372524322	2.23473674801e-05	0.8	0.125	0.583333333333	0.0419161676647
3092469172	3.89973070193e-05	0.000601006686199	0.012319122017	0.00654932538684	0.000402252614642	0.9	0.25	0.5	0.616766467066
2826839454	4.09230999585e-06	0.00139665758327	0.000585758607423	0.00112323522466	0.000335210512202	0.8	0.0	1.0	0.670658682635
2660374267	9.62896469612e-06	0.000187814589437	0.0038347178399	0.000372491681339	0.000245821042281	0.8	0.125	0.5	0.0
261625073	0.00173899102412	0.00906973726446	0.0256505877142	0.00740567224188	0.0176097255743	0.5	0.0	0.583333333333	0.221556886228
233499930	0.000760688210994	0.0100258842652	0.15827579589	3.45610838356e-05	0.00241351568785	0.5	0.125	0.833333333333	0.299401197605
2664749580	0.000119639886349	0.00432656517849	0.00299610070318	0.00754967675786	0.000581031554483	0.8	0.25	1.0	0.74251497006
106594321	1.08325852831e-05	0.000433680961064	0.0010996617335	0.00021120662344	8.93894699204e-05	0.4	0.125	0.25	0.365269461078
722573847430504448	0.00015478560749	0.00259525614495	0.0282237415968	0.0	0.0121122731742	1.0	0.125	0.75	0.263473053892
3742834517	1.94986535096e-05	0.000850287868543	0.00411304413473	0.00279752773047	0.0	0.9	0.0	0.583333333333	0.532934131737
735391716887429120	2.43131358577e-05	0.000641984414804	0.000134615332141	0.00103107233443	0.000111736837401	1.0	0.0	1.0	0.694610778443
241331375	0.000166581089243	0.00353091428142	0.0151096614697	0.0078626465726	0.000111736837401	0.5	0.25	1.0	0.473053892216
442382315	5.41629264157e-05	0.00101078397224	0.000723102628728	0.0155390473045	0.0	0.5	0.125	0.916666666667	0.14371257485
16536054	5.0792788772e-05	0.00245524890555	0.00166450039066	0.000266888369619	0.000111736837401	0.2	0.125	0.416666666667	0.550898203593
81324827	0.000170673399239	0.000648814036238	0.00495711864977	0.00626899659573	0.000782157861804	0.3	0.125	0.416666666667	0.359281437126
583117972	0.000742393178071	0.010029299076	0.148105971372	0.0364024215799	0.00643604183427	0.6	0.5	0.583333333333	0.850299401198
15800855	0.000651399461693	0.00484561640748	0.053808840771	0.130806022077	0.00288281040493	0.2	0.125	0.916666666667	0.712574850299
705726066	0.00306538091101	0.0395161896176	0.0246782648084	0.000165125178326	0.0118441047645	0.6	0.0	1.0	0.646706586826
68857077	1.17954817528e-05	0.000583932632614	0.00389474900153	0.000825625891628	0.0	0.3	0.125	0.666666666667	0.568862275449
197516080	0.000148045332203	0.000986880297225	0.005672035211	0.00680277333497	0.000782157861804	0.4	0.125	0.75	0.820359281437
8685682	3.80344105497e-05	0.000201473832305	0.00319074719695	6.33619870319e-05	0.000223473674801	0.1	0.125	0.25	0.0
2976908908	2.02208258619e-05	0.000590762254048	0.00150623641909	0.00110979480317	6.70421024403e-05	0.9	0.125	0.916666666667	0.814371257485
2701255986	5.29593058287e-05	0.000874191543563	0.0107837795801	0.00893596023171	0.000156431572361	0.8	0.25	0.833333333333	0.0
620018150	0.000165136744539	0.000652228846955	0.00606496645077	0.0365867473604	0.000201126307321	0.6	0.125	0.75	0.526946107784
271451861	0.000672583184024	0.00562077844025	0.0706494007344	0.000971550467823	0.000692768391883	0.5	0.125	0.333333333333	0.443113772455
194773838	3.1053411145e-05	0.000628325171936	0.0155344274164	0.0327600673557	0.000469294717082	0.4	0.125	0.75	0.784431137725
2893677862	2.88868940884e-06	0.0	0.00194919362687	1.92006021309e-06	2.23473674801e-05	0.8	0.0	1.0	0.0
2392573227	1.68506882182e-05	0.000836628625675	0.000302884497316	0.00165509190368	8.93894699204e-05	0.8	0.0	0.583333333333	0.0
1195278157	0.00032257031732	0.00726671720587	0.0492628446221	0.0474638884675	0.00225708411549	0.7	0.125	0.75	0.425149700599
830253571	0.00148454563202	0.000601006686199	0.0302502480833	0.0159537803106	0.00308393671226	0.6	0.125	0.583333333333	0.131736526946
377029968	0.00259259874443	0.0400215816037	0.108033351858	0.00693141736925	0.0270626620184	0.5	0.25	0.666666666667	0.976047904192
122799299	0.000742393178071	0.00393386194603	0.0170133769438	0.000647060291811	0.00607848395459	0.4	0.125	0.916666666667	0.275449101796
27317580	0.000116029024588	0.000256110803778	0.019066260759	0.026383547388	8.93894699204e-05	0.3	0.0	0.916666666667	0.359281437126
12754762	0.00109288749301	0.00174496827641	0.0469525544624	0.0010560331172	0.00560918923751	0.2	0.0	0.333333333333	0.59880239521
85973106	8.49756134433e-05	0.00211718264457	0.0113486182373	0.00424525313114	0.000134084204881	0.3	0.25	0.583333333333	0.730538922156
2873086293	2.57574805621e-05	0.000245866371627	0.0184441196294	0.0215929971564	0.000156431572361	0.8	0.0	0.166666666667	0.14371257485
15751454	0.000143953022207	0.00220596772321	0.0949756646405	0.00225799081059	0.00129614731385	0.2	0.125	1.0	0.880239520958
591690042	1.54063435138e-05	0.000372214368158	0.00203651168015	0.00445453969436	4.46947349602e-05	0.6	0.125	0.916666666667	0.826347305389
4092854173	5.24778575939e-05	0.00358213644218	0.0126565699104	0.0117565286847	0.000178778939841	0.9	0.0	1.0	0.287425149701
270212875	0.000898623130266	0.0125016220351	0.0749389001018	0.0598060355173	0.000581031554483	0.5	0.0	0.416666666667	0.25748502994
870857718	4.42932376022e-05	0.000822969382807	0.00178729140308	0.0344766011862	2.23473674801e-05	0.6	0.125	0.916666666667	0.574850299401
1663794048	4.33303411326e-06	0.000102444321511	0.00129885604255	0.00119619751275	2.23473674801e-05	0.7	0.0	0.666666666667	0.311377245509
862290265	0.00324688689553	0.00105176170085	0.0164285278995	0.00920860878197	0.00375435773666	0.6	0.125	0.583333333333	0.556886227545
17389503	0.000109770197536	0.00164935357633	0.0227254329293	7.87224687366e-05	0.000469294717082	0.2	0.125	0.333333333333	0.197604790419
40768083	1.15547576353e-05	0.000399532853894	0.00200012915795	0.00181445690137	4.46947349602e-05	0.3	0.0	0.583333333333	0.329341317365
243053328	4.54968581892e-05	0.000440510582498	0.0269730923961	0.0765739213582	0.00116206310897	0.5	0.375	0.5	0.125748502994
89662003	0.00031053411145	0.00669985862684	0.0129467205249	7.48823483104e-05	0.00192187360329	0.3	0.125	0.666666666667	0.874251497006
17369567	0.000184635398048	3.41481071704e-05	0.0464604808496	0.0	0.000625726289443	0.2	0.25	1.0	0.862275449102
738921600	0.00036614138257	0.00798382745644	0.00847621810958	0.00120579781382	0.000290515777241	0.6	0.125	0.75	0.952095808383
604476686	0.000337735936717	0.00198059021588	0.00785953435829	0.0	0.000335210512202	0.6	0.125	0.666666666667	0.245508982036
302563842	1.94986535096e-05	0.00676474003046	0.000163721349901	0.000276488670685	0.000111736837401	0.5	0.0	0.833333333333	0.832335329341
247944133	1.34805505746e-05	0.000324407018119	0.00160537879208	0.000624019569254	8.93894699204e-05	0.5	0.0	0.583333333333	0.946107784431
3331968983	0.000177654398643	0.000682962143408	0.0219313843823	0.0329655137985	0.000446947349602	0.9	0.375	0.583333333333	0.592814371257
252434425	2.76832735014e-05	0.000679547332691	0.00899284992482	0.0145828573184	0.0	0.5	0.125	0.25	0.287425149701
2810127544	0.000196190155684	0.0139495017791	0.0249183894549	0.0122135030155	0.00270403146509	0.8	0.0	0.916666666667	0.0
156333299	3.53864452583e-05	0.000536125282576	0.00403936952727	0.0011885172719	2.23473674801e-05	0.4	0.125	0.583333333333	0.275449101796
181336337	0.000380103381379	0.00033465145027	0.0195192231604	0.0152587185134	0.000469294717082	0.4	0.0	0.666666666667	0.874251497006
3097175972	8.1846199917e-06	0.000464414257518	0.000708549619848	4.4161384901e-05	0.000178778939841	0.9	0.125	1.0	0.0
186397253	0.000141545781033	0.00498562364688	0.015278840198	0.000455054270502	0.000581031554483	0.4	0.25	0.5	0.520958083832
2866782904	6.5717684051e-05	0.00107566537587	0.00129521779033	0.000322570115799	8.93894699204e-05	0.8	0.125	1.0	0.0958083832335
4900376472	8.1846199917e-05	0.00048490312182	0.00158900665709	0.00359243265869	0.000446947349602	1.0	0.0	0.833333333333	0.688622754491
2412966416	0.000543555057096	0.00063515479337	0.0485033594711	0.0704623696999	0.000938589434165	0.8	0.0	0.583333333333	0.137724550898
174141832	0.000184876122166	0.00239036750193	0.0132277755089	0.123540514231	0.00227943148297	0.4	0.125	0.75	0.916167664671
64619482	0.00051635323183	0.00709939148073	0.0354456722535	5.56817461796e-05	0.00601144185215	0.3	0.0	0.833333333333	0.425149700599
394974502	2.91276182058e-05	0.000805895329222	0.00198648571213	0.00383820036596	0.000178778939841	0.5	0.125	1.0	0.688622754491
2198704020	0.000129991023398	0.00176887195143	0.00702819372602	0.0135575451646	0.000312863144722	0.7	0.125	0.75	0.640718562874
18155773	0.00371846544153	0.00213425669815	0.0225698976469	0.000120963793425	0.0137659783677	0.2	0.125	1.0	0.868263473054
732808088810618880	4.57375823066e-06	0.000105859132228	0.00100324804967	0.000109443432146	2.23473674801e-05	1.0	0.0	0.916666666667	0.323353293413
22286451	4.40525134848e-05	0.00326114423478	0.00299064332485	0.00247687767488	0.000223473674801	0.3	0.125	0.666666666667	0.245508982036
96235518	0.00108012911479	0.00215474556245	0.257274457923	0.00496143559062	0.00290515777241	0.3	0.125	1.0	0.239520958084
3195714762	2.88868940884e-05	6.82962143408e-05	0.000628508071008	0.00788952741558	0.0	0.9	0.0	0.583333333333	0.221556886228
4112063532	1.56470676312e-05	0.000522466039707	0.000684900980418	0.000662420773515	6.70421024403e-05	0.9	0.0	0.916666666667	0.473053892216
125868025	5.34407540635e-05	0.00266696717001	0.00280054464636	0.00665300863835	0.000156431572361	0.4	0.0	0.25	0.694610778443
737109737054056448	2.02208258619e-05	0.000618080739785	0.000965046401359	0.00206406472907	0.0	1.0	0.125	1.0	0.251497005988
103153950	1.94986535096e-05	0.000850287868543	0.00434498271375	0.0203948795834	0.000245821042281	0.4	0.125	0.5	0.383233532934
2976487163	9.50860263742e-05	0.00653936252314	0.000879547474189	0.000460814451141	0.000268168409761	0.9	0.25	0.666666666667	0.832335329341
3123204560	8.90679234391e-06	0.000235621939476	0.00144165744218	0.0116701259752	0.0	0.9	0.125	1.0	0.802395209581
307445751	0.000684619389894	0.00225377507325	0.0849450032699	0.117031510108	0.00183248413337	0.5	0.125	0.75	0.568862275449
250492272	0.00298209036639	0.0033465145027	0.0594790568559	0.0441863456838	0.0130061678734	0.5	0.125	0.5	0.736526946108
237443755	0.00031053411145	0.00302210748458	0.062440594163	0.0831251668052	0.000893894699204	0.5	0.25	0.833333333333	0.712574850299
33655372	0.000102548474014	0.00216840480532	0.0406720215676	0.00282440857345	0.000335210512202	0.3	0.0	0.916666666667	0.197604790419
385759660	0.000133361161041	0.00189180513724	0.0222024341726	0.0157771347709	0.000156431572361	0.5	0.0	0.833333333333	0.11377245509
2869813893	7.4624476395e-06	0.000133177617965	0.000417489442247	1.15203612785e-05	0.0	0.8	0.0	0.666666666667	0.0
37374348	5.12742370069e-05	0.00323041093832	0.00332809121826	0.0071291835712	2.23473674801e-05	0.3	0.0	0.666666666667	0.341317365269
996399246	0.00013071319575	0.00233231571974	0.022109658741	0.0226893515381	0.000223473674801	0.6	0.0	0.5	0.131736526946
15801372	0.000141545781033	0.00198059021588	0.0349144874294	0.0920246458929	0.000826852596764	0.2	0.125	0.75	0.48502994012
744682635188928512	6.0903201703e-05	0.00103127283655	0.0121008268838	0.0304771157624	0.000402252614642	1.0	0.125	0.416666666667	0.832335329341
3091636366	0.00012975029928	0.00232890090902	0.0157336217255	2.68808429832e-05	0.000245821042281	0.9	0.125	0.666666666667	0.0658682634731
321213484	0.000324255386142	0.00306991483462	0.107344812625	9.60030106544e-06	0.000826852596764	0.5	0.0	0.916666666667	0.251497005988
940237466	0.000186801915105	0.00860873781766	0.0305313030673	0.0695388207374	0.000558684187003	0.6	0.0	0.916666666667	0.0419161676647
37214134	0.000515631059477	0.00346944768851	0.0468270347608	0.00319498019458	0.00214534727809	0.3	0.0	0.666666666667	0.946107784431
2585090000	1.08325852831e-05	0.000198059021588	0.000244672461796	0.000324490176012	0.0	0.8	0.0	0.916666666667	0.161676646707
861746341	1.2517654105e-05	0.000303918153817	0.000690358358748	9.60030106544e-06	6.70421024403e-05	0.6	0.125	0.916666666667	0.682634730539
3145741085	3.00905146754e-05	0.000580517821897	0.00439409911872	0.00624019569254	0.000849199964244	0.9	0.125	0.833333333333	0.808383233533
868252610	0.000126861609871	0.00162886471203	0.0134469802052	0.00170501346922	2.23473674801e-05	0.6	0.0	0.666666666667	0.239520958084
19780786	0.00027346259737	0.00622178512645	0.283759114959	3.84012042618e-06	0.00174309466345	0.3	0.25	0.416666666667	0.0239520958084
3556805776	0.000102307749896	0.00020830345374	0.00663708161236	0.0295842877633	0.000134084204881	0.9	0.0	0.333333333333	0.880239520958
710823996032290816	4.16452723107e-05	0.000887850786431	0.0011542355168	0.0068066134554	6.70421024403e-05	1.0	0.125	0.75	0.497005988024
1534375489	7.34208558079e-05	0.000904924840016	0.0511065289346	0.0264257887127	0.000603378921963	0.7	0.25	0.916666666667	0.610778443114
262939560	0.000310052663215	0.00172789422282	0.0121408476582	0.00118659721169	0.00131849468133	0.5	0.125	0.583333333333	0.844311377246
360323271	6.11439258204e-05	0.00147861304048	0.00513630257161	0.0317117144794	0.000335210512202	0.5	0.0	0.5	0.383233532934
2204642713	0.000191616397453	0.00615690372283	0.0363452301149	0.00336970567397	0.000357557879682	0.7	0.0	0.333333333333	0.221556886228
1574318594	0.00014924895279	0.00411826172475	0.00760303757678	0.000460814451141	6.70421024403e-05	0.7	0.0	0.5	0.269461077844
4384693707	3.87565829019e-05	0.00157081292984	0.00319165676001	0.00463310529418	0.000625726289443	0.9	0.125	0.916666666667	0.479041916168
702559655461957632	3.85158587845e-05	0.000758087979183	0.000993242856064	0.021796523539	6.70421024403e-05	1.0	0.0	0.75	0.0958083832335
266867158	0.000111695990475	0.00671010305899	0.00312252996783	0.00990367057911	0.000335210512202	0.5	0.125	0.833333333333	0.239520958084
484595690	0.00106616711598	0.0137548575682	0.0955686997523	0.0302870298013	0.00478233664074	0.6	0.0	0.75	0.826347305389
162500440	7.89575105082e-05	0.00213084188743	0.00113149644042	0.00403212644749	2.23473674801e-05	0.4	0.0	0.666666666667	0.51497005988
3073503603	0.000106881508127	0.00434363923208	0.00746660311853	0.0212089851138	0.000603378921963	0.9	0.125	0.583333333333	0.610778443114
1575902725	0.00167279189183	0.000232207128759	0.0580146603373	0.0309705712371	0.00111736837401	0.7	0.0	0.5	0.221556886228
1199251308	0.00222356867245	0.00168691649422	0.0873417019198	0.192301710582	0.00125145257889	0.7	0.0	0.5	0.191616766467
48525928	0.000104233542836	0.00426509858559	0.00660433734238	0.00800473102837	0.000134084204881	0.3	0.25	0.75	0.832335329341
215698464	0.000581830191763	0.00939414428258	0.0371547412339	0.116286526745	0.00391078930902	0.4	0.125	0.333333333333	0.62874251497
2359225182	0.000405620137824	0.00459975003586	0.00891280837598	0.00918556805941	0.000402252614642	0.8	0.0	0.916666666667	0.838323353293
13854472	0.00118773279527	0.00380409913878	0.101802844931	0.0451598162118	0.00431304192366	0.2	0.25	0.416666666667	0.946107784431
4853512997	1.75728605704e-05	0.000273184857363	0.0130977079921	0.0300566225757	0.000178778939841	1.0	0.125	0.5	0.0
4505360352	1.7332136453e-05	0.000536125282576	0.00259043558065	0.00939485462264	0.000245821042281	0.9	0.125	0.666666666667	0.634730538922
706466308976734208	1.05918611657e-05	0.000112688753662	0.00173271761978	0.000408972825388	4.46947349602e-05	1.0	0.0	0.666666666667	0.209580838323
889022935	3.24977558494e-05	0.000792236086354	0.00587122952005	0.0144734138863	0.000201126307321	0.6	0.25	0.666666666667	0.592814371257
2804090827	8.1846199917e-06	0.000307332964534	0.00484160414179	0.0099459119038	0.000178778939841	0.8	0.0	0.833333333333	0.389221556886
2218957290	0.000276832735014	0.00141031682614	0.0289868649999	0.0214605130017	0.000513989452043	0.7	0.0	0.75	0.167664670659
305141481	0.00015574850396	0.00252354511989	0.00255223393234	0.000700821977777	0.000335210512202	0.5	0.125	0.416666666667	0.550898203593
2807496454	0.000290072561471	0.00620812588358	0.0350618366443	1.92006021309e-06	0.00138553678377	0.8	0.125	0.916666666667	0.197604790419
566871266	4.45339617196e-05	0.00169033130494	0.0571451180567	0.0994667992788	0.000692768391883	0.6	0.125	0.833333333333	0.958083832335
396787338	0.00109601690654	0.0171082016924	0.198562162723	0.194408016635	0.00594439974971	0.5	0.0	0.666666666667	0.502994011976
751804249084948480	1.97393776271e-05	0.00347627730995	0.000983237662459	0.0018778188884	0.000469294717082	1.0	0.125	0.583333333333	0.0
1633951202	0.000222910532715	0.00297430013454	0.0308751179021	3.84012042618e-06	0.00109502100653	0.7	0.125	0.666666666667	0.916167664671
3059822856	0.000109048025184	0.000672717711257	0.00631145803867	0.00492495444657	8.93894699204e-05	0.9	0.25	0.75	0.479041916168
324191116	4.16452723107e-05	0.000881021164997	0.00467333497661	0.00603282918952	0.000178778939841	0.5	0.0	0.666666666667	0.0778443113772
2366569213	0.000309330490863	0.00151959076908	0.0449305957911	0.114128379066	0.000648073656923	0.8	0.0	0.583333333333	0.431137724551
3237611533	0.000107844404597	0.000764917600617	0.0214293055759	0.0760171038964	0.000379905247162	0.9	0.125	1.0	0.0
93033299	0.000252278875038	0.000191229400154	0.00645516900136	0.0	0.00167605256101	0.3	0.125	0.916666666667	0.22754491018
2834652729	3.08126870276e-05	0.00112005791519	0.0122518143509	0.0388639387731	4.46947349602e-05	0.8	0.0	0.833333333333	0.670658682635
2679693610	9.77339916656e-05	0.00191570881226	0.00659615127489	0.00916636745728	0.000379905247162	0.8	0.125	0.333333333333	0.0
33443030	0.00188318477044	0.00238012306978	0.0219504852064	0.0225799081059	0.00277107356753	0.3	0.25	1.0	0.305389221557
609212773	0.000137934919272	0.00503684580764	0.00377468667827	0.00167813262624	0.000178778939841	0.6	0.0	0.833333333333	0.916167664671
139881843	6.28289946422e-05	0.000560028957595	0.00343269096959	0.00143236491896	4.46947349602e-05	0.4	0.125	0.333333333333	0.11377245509
13050712	6.98099940469e-05	0.00106542094372	0.0136370788837	0.00107907383976	0.000424599982122	0.2	0.125	0.333333333333	0.437125748503
1593911304	0.000673786804611	0.0110674015339	0.0756620027305	0.038934981001	0.000581031554483	0.7	0.125	0.75	0.353293413174
3105274249	1.68506882182e-06	4.09777286045e-05	0.000838617136714	1.53604817047e-05	2.23473674801e-05	0.9	0.0	0.75	0.365269461078
3099191	0.00118364048527	0.00324748499191	0.00671894228731	0.00143428497918	0.00254759989273	0.1	0.0	0.25	0.341317365269
766192139294367744	1.39619988094e-05	0.00057710301118	0.000161902223791	0.000288009031963	2.23473674801e-05	1.0	0.25	0.833333333333	0.808383233533
1194986731	7.67909934516e-05	0.000648814036238	0.0177337508834	0.0241946787451	0.000111736837401	0.7	0.0	0.416666666667	0.119760479042
4334014937	1.20362058702e-05	0.000641984414804	0.000459329342777	0.00188549912925	0.0	0.9	0.25	0.75	0.934131736527
581109471	0.000256852633269	0.00576761530108	0.00191463023078	0.000376331801765	0.000558684187003	0.6	0.125	0.666666666667	0.616766467066
1624347776	0.000120362058702	0.00671693268042	0.000428404198907	0.000376331801765	0.000223473674801	0.7	0.25	0.666666666667	0.0359281437126
5673082	0.00118339976115	0.0106951871658	0.0375294812125	0.000777624386301	0.00344149459194	0.1	0.125	0.416666666667	0.22754491018
1361623950	4.16452723107e-05	0.00189180513724	0.000905015239729	0.000111363492359	2.23473674801e-05	0.7	0.125	0.833333333333	0.77245508982
1319277674	2.8646169971e-05	0.000751258357749	0.00431951494821	0.00156292901345	0.000111736837401	0.7	0.0	1.0	0.688622754491
1511217822	0.000298979353815	0.0123650296064	0.00433224883098	0.0010713935989	0.000201126307321	0.7	0.0	1.0	0.377245508982
2489712225	8.42534410911e-06	0.000385873611026	0.000759485150928	0.00474638884675	2.23473674801e-05	0.8	0.125	0.5	0.0
